CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16287,12,34,864.48,5,3,3,533,Loyal Customers
16288,106,7,129.85,2,1,1,211,At Risk
16289,98,21,136.31,2,2,1,221,At Risk
16290,100,131,2069.3,2,5,4,254,Others
16291,318,1,117.72,1,1,1,111,At Risk
16292,16,45,951.51,4,3,3,433,Loyal Customers
16293,3,123,2408.96,5,4,5,545,Champions
16294,112,8,126.05000000000001,2,1,1,211,At Risk
16296,262,74,1313.67,1,4,4,144,Others
16298,33,20,487.5,4,2,2,422,Potential Loyalists
16299,113,12,193.65,2,1,1,211,At Risk
16300,66,249,1392.43,3,5,4,354,Others
16301,372,6,107.33,1,1,1,111,At Risk
16303,28,124,2567.64,4,4,5,445,Champions
16304,330,25,381.66,1,2,2,122,At Risk
16306,3,28,560.55,5,2,3,523,Potential Loyalists
16307,65,75,1194.92,3,4,4,344,Others
16308,42,3,2560.0,3,1,5,315,Others
16310,50,28,460.08,3,2,2,322,Others
16312,68,10,171.15,3,1,1,311,Others
16314,25,62,1491.4,4,4,4,444,Champions
16315,172,9,176.34,2,1,1,211,At Risk
16316,16,146,2806.0,4,5,5,455,Champions
16317,186,48,850.86,1,3,3,133,Others
16320,89,185,4590.53,2,5,5,255,Others
16321,262,11,230.9,1,1,1,111,At Risk
16323,213,3,146.16,1,1,1,111,At Risk
16325,60,120,3003.26,3,4,5,345,Others
16326,19,176,1716.03,4,5,4,454,Champions
16327,5,628,6887.12,5,5,5,555,Champions
16328,199,16,310.83,1,2,2,122,At Risk
16329,63,115,1703.07,3,4,4,344,Others
16330,60,79,382.42,3,4,2,342,Others
16331,68,34,2037.7,3,3,4,334,Others
16332,67,46,417.21,3,3,2,332,Others
16334,128,58,277.48,2,3,2,232,Others
16335,187,366,2774.0,1,5,5,155,Others
16336,56,68,3517.69,3,4,5,345,Others
16340,75,224,976.99,2,5,3,253,Others
16341,73,81,1878.92,2,4,4,244,Others
16343,43,39,316.59,3,3,2,332,Others
16344,145,44,741.3199999999999,2,3,3,233,Others
16345,119,73,623.33,2,4,3,243,Others
16346,21,15,224.51,4,2,1,421,Potential Loyalists
16347,24,262,2621.76,4,5,5,455,Champions
16348,66,31,328.77,3,2,2,322,Others
16350,10,65,1137.42,5,4,4,544,Champions
16351,47,179,3176.13,3,5,5,355,Others
16353,5,80,3323.75,5,4,5,545,Champions
16354,15,103,733.71,5,4,3,543,Loyal Customers
16355,11,48,416.35,5,3,2,532,Loyal Customers
16356,12,28,204.10000000000002,5,2,1,521,Potential Loyalists
16357,17,13,209.49,4,1,1,411,Potential Loyalists
16358,30,45,892.1500000000001,4,3,3,433,Loyal Customers
16359,12,59,946.83,5,3,3,533,Loyal Customers
16362,73,13,212.17000000000002,2,1,1,211,At Risk
16365,3,79,1766.78,5,4,4,544,Champions
16366,218,60,1220.83,1,3,4,134,Others
16367,19,99,557.91,4,4,3,443,Loyal Customers
16368,71,22,142.78,3,2,1,321,Others
16369,72,52,1111.15,2,3,4,234,Others
16371,84,11,157.2,2,1,1,211,At Risk
16372,45,236,960.68,3,5,3,353,Others
16373,18,29,309.49,4,2,2,422,Potential Loyalists
16374,38,247,1298.42,3,5,4,354,Others
16375,106,13,104.0,2,1,1,211,At Risk
16377,253,5,632.28,1,1,3,113,At Risk
16381,31,65,258.7,4,4,2,442,Loyal Customers
16382,44,44,353.1,3,3,2,332,Others
16383,32,316,2306.48,4,5,5,455,Champions
16384,65,48,774.45,3,3,3,333,Others
16385,2,78,474.72,5,4,2,542,Loyal Customers
16386,23,59,785.39,4,3,3,433,Loyal Customers
16387,31,92,824.19,4,4,3,443,Loyal Customers
16388,289,13,186.05,1,1,1,111,At Risk
16390,172,21,467.5,2,2,2,222,At Risk
16391,36,331,1103.61,4,5,4,454,Champions
16392,49,104,541.86,3,4,3,343,Others
16393,5,456,2515.45,5,5,5,555,Champions
16395,29,437,2050.95,4,5,4,454,Champions
16396,112,8,137.8,2,1,1,211,At Risk
16397,264,11,127.88,1,1,1,111,At Risk
16399,25,40,233.25,4,3,1,431,Loyal Customers
16400,31,252,2855.5099999999998,4,5,5,455,Champions
16401,15,177,2750.83,5,5,5,555,Champions
16402,5,57,211.8,5,3,1,531,Loyal Customers
16406,86,97,389.61,2,4,2,242,Others
16407,25,60,694.72,4,3,3,433,Loyal Customers
16408,227,45,231.93,1,3,1,131,Others
16409,16,559,3680.16,4,5,5,455,Champions
16410,370,5,130.32,1,1,1,111,At Risk
16411,5,162,695.54,5,5,3,553,Loyal Customers
16412,29,101,495.4,4,4,2,442,Loyal Customers
16413,11,38,266.78000000000003,5,3,2,532,Loyal Customers
16414,67,57,433.46,3,3,2,332,Others
16415,219,108,509.09000000000003,1,4,3,143,Others
16416,26,116,1921.48,4,4,4,444,Champions
16417,128,1,35.7,2,1,1,211,At Risk
16418,44,67,426.67,3,4,2,342,Others
16419,213,41,515.19,1,3,3,133,Others
16420,32,2,75.0,4,1,1,411,Potential Loyalists
16421,12,38,526.27,5,3,3,533,Loyal Customers
16422,5,343,28967.07,5,5,5,555,Champions
16424,18,8,309.5,4,1,2,412,Potential Loyalists
16428,49,136,660.28,3,5,3,353,Others
16430,17,22,817.09,4,2,3,423,Potential Loyalists
16433,44,17,200.26,3,2,1,321,Others
16434,82,78,1219.49,2,4,4,244,Others
16435,148,126,1011.5699999999999,2,4,4,244,Others
16436,304,41,329.34,1,3,2,132,Others
16437,17,21,301.25,4,2,2,422,Potential Loyalists
16439,358,9,310.70000000000005,1,1,2,112,At Risk
16440,129,25,216.3,2,2,1,221,At Risk
16441,53,62,653.23,3,4,3,343,Others
16442,240,76,282.68,1,4,2,142,Others
16443,156,1,162.24,2,1,1,211,At Risk
16444,26,292,3001.91,4,5,5,455,Champions
16445,22,129,372.22,4,5,2,452,Loyal Customers
16447,226,37,516.13,1,3,3,133,Others
16448,107,32,178.98000000000002,2,3,1,231,Others
16450,220,32,1193.81,1,3,4,134,Others
16451,197,51,746.1800000000001,1,3,3,133,Others
16452,266,18,332.17,1,2,2,122,At Risk
16453,166,15,251.71,2,2,1,221,At Risk
16454,242,2,24.05,1,1,1,111,At Risk
16455,7,126,2543.19,5,4,5,545,Champions
16456,9,304,4704.54,5,5,5,555,Champions
16458,11,181,2232.6,5,5,5,555,Champions
16459,365,5,71.78999999999999,1,1,1,111,At Risk
16461,226,236,1463.8,1,5,4,154,Others
16465,56,48,746.24,3,3,3,333,Others
16466,19,202,2235.13,4,5,5,455,Champions
16467,144,24,2869.16,2,2,5,225,At Risk
16468,106,43,712.62,2,3,3,233,Others
16469,150,23,178.48000000000002,2,2,1,221,At Risk
16470,32,313,1696.21,4,5,4,454,Champions
16471,29,49,966.03,4,3,3,433,Loyal Customers
16472,70,39,789.6,3,3,3,333,Others
16473,10,10,154.72,5,1,1,511,Potential Loyalists
16476,67,24,350.35,3,2,2,322,Others
16477,7,114,1825.56,5,4,4,544,Champions
16481,318,16,453.38,1,2,2,122,At Risk
16485,68,103,1931.03,3,4,4,344,Others
16486,173,7,134.36,2,1,1,211,At Risk
16487,213,35,209.4,1,3,1,131,Others
16489,16,6,303.7,4,1,2,412,Potential Loyalists
16490,72,13,205.41000000000003,2,1,1,211,At Risk
16491,49,48,801.66,3,3,3,333,Others
16492,176,23,385.56,2,2,2,222,At Risk
16493,80,55,780.46,2,3,3,233,Others
16496,67,43,731.25,3,3,3,333,Others
16497,49,201,3729.59,3,5,5,355,Others
16499,10,125,2212.89,5,4,5,545,Champions
16500,10,23,443.05,5,2,2,522,Potential Loyalists
16501,19,207,1237.23,4,5,4,454,Champions
16502,256,43,266.5,1,3,2,132,Others
16503,31,129,2182.41,4,5,5,455,Champions
16507,208,43,152.76,1,3,1,131,Others
16508,266,45,248.8,1,3,1,131,Others
16510,8,118,1851.9,5,4,4,544,Champions
16511,33,151,868.76,4,5,3,453,Loyal Customers
16515,15,127,1589.17,5,5,4,554,Champions
16518,57,28,475.05,3,2,2,322,Others
16519,1,29,341.18,5,2,2,522,Potential Loyalists
16520,1,259,1436.05,5,5,4,554,Champions
16521,51,239,1148.01,3,5,4,354,Others
16522,71,18,433.36,3,2,2,322,Others
16523,51,81,2497.86,3,4,5,345,Others
16524,82,54,308.14,2,3,2,232,Others
16525,2,181,11555.19,5,5,5,555,Champions
16526,220,20,426.85,1,2,2,122,At Risk
16527,60,63,1044.38,3,4,4,344,Others
16529,113,99,1556.75,2,4,4,244,Others
16530,304,3,48.35,1,1,1,111,At Risk
16531,17,61,1053.74,4,4,4,444,Champions
16532,67,2,2007.84,3,1,4,314,Others
16534,278,36,635.9,1,3,3,133,Others
16535,21,45,407.84,4,3,2,432,Loyal Customers
16537,277,4,23.35,1,1,1,111,At Risk
16538,177,43,399.62,1,3,2,132,Others
16539,9,107,2343.2,5,4,5,545,Champions
16540,50,37,226.70000000000002,3,3,1,331,Others
16541,371,38,424.03,1,3,2,132,Others
16542,37,9,137.7,3,1,1,311,Others
16543,227,18,292.21,1,2,2,122,At Risk
16544,155,11,376.70000000000005,2,1,2,212,At Risk
16545,11,5,350.52,5,1,2,512,Potential Loyalists
16546,8,69,4819.32,5,4,5,545,Champions
16547,182,27,111.71,1,2,1,121,At Risk
16548,235,6,30.15,1,1,1,111,At Risk
16549,33,2269,9027.55,4,5,5,455,Champions
16550,4,562,7136.16,5,5,5,555,Champions
16551,59,56,1315.0,3,3,4,334,Others
16552,9,5,95.28999999999999,5,1,1,511,Potential Loyalists
16553,32,209,10924.19,4,5,5,455,Champions
16554,22,115,2004.6200000000001,4,4,4,444,Champions
16555,141,49,1629.79,2,3,4,234,Others
16556,11,275,4698.79,5,5,5,555,Champions
16558,2,320,5535.02,5,5,5,555,Champions
16559,33,18,185.20000000000002,4,2,1,421,Potential Loyalists
16560,33,142,2206.9700000000003,4,5,5,455,Champions
16562,112,34,223.86,2,3,1,231,Others
16563,36,71,3345.02,4,4,5,445,Champions
16564,205,5,87.80000000000001,1,1,1,111,At Risk
16565,42,8,599.35,3,1,3,313,Others
16568,63,5,1020.9,3,1,4,314,Others
16569,267,30,1331.03,1,2,4,124,At Risk
16570,15,115,3695.91,5,4,5,545,Champions
16571,31,168,2827.05,4,5,5,455,Champions
16574,59,58,850.34,3,3,3,333,Others
16576,56,33,540.87,3,3,3,333,Others
16577,302,23,380.0,1,2,2,122,At Risk
16578,262,9,156.6,1,1,1,111,At Risk
16579,61,14,295.05,3,1,2,312,Others
16583,9,18,297.95,5,2,2,522,Potential Loyalists
16584,68,55,2227.59,3,3,5,335,Others
16585,229,18,341.59000000000003,1,2,2,122,At Risk
16586,80,20,998.83,2,2,4,224,At Risk
16588,22,71,1361.28,4,4,4,444,Champions
16589,86,11,153.12,2,1,1,211,At Risk
16590,36,29,605.9,4,2,3,423,Potential Loyalists
16592,11,212,3694.23,5,5,5,555,Champions
16593,26,51,741.11,4,3,3,433,Loyal Customers
16595,12,389,1450.02,5,5,4,554,Champions
16596,2,18,329.48,5,2,2,522,Potential Loyalists
16599,21,12,172.8,4,1,1,411,Potential Loyalists
16600,10,81,1339.89,5,4,4,544,Champions
16601,26,41,439.45,4,3,2,432,Loyal Customers
16602,24,11,235.25,4,1,1,411,Potential Loyalists
16604,198,12,432.45000000000005,1,1,2,112,At Risk
16605,360,1,60.48,1,1,1,111,At Risk
16606,40,22,357.66,3,2,2,322,Others
16607,35,126,2359.16,4,4,5,445,Champions
16608,89,122,1288.72,2,4,4,244,Others
16611,39,100,1655.64,3,4,4,344,Others
16612,15,101,2057.77,5,4,4,544,Champions
16614,38,23,673.6,3,2,3,323,Others
16615,262,19,291.5,1,2,2,122,At Risk
16619,19,102,1712.1200000000001,4,4,4,444,Champions
16620,25,85,1579.97,4,4,4,444,Champions
16622,179,12,225.4,1,1,1,111,At Risk
16623,37,46,885.79,3,3,3,333,Others
16625,58,76,1320.95,3,4,4,344,Others
16628,43,8,130.05,3,1,1,311,Others
16630,43,4,106.80000000000001,3,1,1,311,Others
16631,117,80,1892.52,2,4,4,244,Others
16632,121,27,406.4,2,2,2,222,At Risk
16634,8,82,1596.71,5,4,4,544,Champions
16635,42,25,473.0,3,2,2,322,Others
16636,74,73,3802.04,2,4,5,245,Others
16638,4,46,749.8100000000001,5,3,3,533,Loyal Customers
16639,45,31,490.47,3,2,2,322,Others
16640,33,13,179.4,4,1,1,411,Potential Loyalists
16641,337,24,323.4,1,2,2,122,At Risk
16642,51,20,389.12,3,2,2,322,Others
16643,58,28,435.6,3,2,2,322,Others
16645,371,14,160.39,1,1,1,111,At Risk
16646,85,29,678.8,2,2,3,223,At Risk
16647,78,19,327.84,2,2,2,222,At Risk
16648,91,18,382.14,2,2,2,222,At Risk
16649,156,20,306.58,2,2,2,222,At Risk
16650,56,74,1397.69,3,4,4,344,Others
16651,222,6,136.2,1,1,1,111,At Risk
16652,40,157,10776.42,3,5,5,355,Others
16654,4,54,1110.2,5,3,4,534,Loyal Customers
16655,47,349,2753.85,3,5,5,355,Others
16656,56,68,8207.37,3,4,5,345,Others
16658,4,64,690.83,5,4,3,543,Loyal Customers
16660,58,8,611.9,3,1,3,313,Others
16661,176,65,986.63,2,4,3,243,Others
16662,30,29,163.8,4,2,1,421,Potential Loyalists
16663,365,1,165.0,1,1,1,111,At Risk
16664,205,8,109.2,1,1,1,111,At Risk
16666,257,18,106.96,1,2,1,121,At Risk
16668,23,33,555.7,4,3,3,433,Loyal Customers
16670,29,233,3934.25,4,5,5,455,Champions
16673,315,20,188.83,1,2,1,121,At Risk
16675,77,23,608.86,2,2,3,223,At Risk
16676,38,44,769.78,3,3,3,333,Others
16677,47,47,880.62,3,3,3,333,Others
16679,2,18,663.31,5,2,3,523,Potential Loyalists
16680,164,19,637.75,2,2,3,223,At Risk
16681,277,5,151.5,1,1,1,111,At Risk
16683,169,18,320.25,2,2,2,222,At Risk
16684,15,441,80489.21,5,5,5,555,Champions
16686,25,521,2008.09,4,5,4,454,Champions
16687,26,8,157.63,4,1,1,411,Potential Loyalists
16690,29,7,127.45,4,1,1,411,Potential Loyalists
16691,54,11,178.83,3,1,1,311,Others
16692,44,2,638.6999999999999,3,1,3,313,Others
16693,47,114,717.45,3,4,3,343,Others
16694,359,3,98.30000000000001,1,1,1,111,At Risk
16695,197,36,193.15,1,3,1,131,Others
16699,16,62,994.6,4,4,4,444,Champions
16700,2,221,4091.16,5,5,5,555,Champions
16701,59,131,4518.43,3,5,5,355,Others
16702,51,91,1110.83,3,4,4,344,Others
16704,254,58,695.66,1,3,3,133,Others
16705,36,421,29480.061,4,5,5,455,Champions
16707,36,66,551.11,4,4,3,443,Loyal Customers
16709,15,227,6057.59,5,5,5,555,Champions
16710,4,584,3866.05,5,5,5,555,Champions
16711,15,11,1217.45,5,1,4,514,Potential Loyalists
16712,37,83,621.5600000000001,3,4,3,343,Others
16713,2,712,7637.56,5,5,5,555,Champions
16714,306,23,368.27,1,2,2,122,At Risk
16715,198,9,323.8,1,1,2,112,At Risk
16716,266,6,1248.48,1,1,4,114,At Risk
16717,2,167,3127.85,5,5,5,555,Champions
16718,5,178,3023.78,5,5,5,555,Champions
16719,4,243,2182.88,5,5,5,555,Champions
16720,12,131,640.24,5,5,3,553,Loyal Customers
16722,2,194,4258.27,5,5,5,555,Champions
16723,79,87,712.48,2,4,3,243,Others
16724,40,17,147.35,3,2,1,321,Others
16725,7,241,1101.09,5,5,4,554,Champions
16726,19,85,706.39,4,4,3,443,Loyal Customers
16727,28,167,1164.6,4,5,4,454,Champions
16731,284,43,174.05,1,3,1,131,Others
16732,39,193,3783.89,3,5,5,355,Others
16733,165,12,259.68,2,1,2,212,At Risk
16735,29,178,3970.0,4,5,5,455,Champions
16736,141,143,2956.56,2,5,5,255,Others
16737,213,1,417.6,1,1,2,112,At Risk
16739,172,25,463.43,2,2,2,222,At Risk
16740,31,33,236.81,4,3,1,431,Loyal Customers
16741,261,11,173.06,1,1,1,111,At Risk
16742,128,108,2387.71,2,4,5,245,Others
16743,92,184,2015.17,2,5,4,254,Others
16746,19,540,11368.74,4,5,5,455,Champions
16748,24,96,2121.43,4,4,4,444,Champions
16749,227,77,4387.08,1,4,5,145,Others
16752,8,9,207.5,5,1,1,511,Potential Loyalists
16754,8,140,65500.07,5,5,5,555,Champions
16755,103,159,1403.75,2,5,4,254,Others
16756,40,66,1072.97,3,4,4,344,Others
16757,45,8,163.65,3,1,1,311,Others
16760,66,17,228.0,3,2,1,321,Others
16763,374,21,352.85,1,2,2,122,At Risk
16765,18,51,420.75,4,3,2,432,Loyal Customers
16767,54,102,2493.2,3,4,5,345,Others
16768,19,110,1230.03,4,4,4,444,Champions
16769,114,60,761.36,2,3,3,233,Others
16770,8,209,1162.03,5,5,4,554,Champions
16771,93,157,1720.79,2,5,4,254,Others
16772,59,69,3723.55,3,4,5,345,Others
16773,72,39,249.65,2,3,1,231,Others
16774,59,87,932.93,3,4,3,343,Others
16775,3,120,1361.23,5,4,4,544,Champions
16776,51,61,231.57,3,4,1,341,Others
16777,49,96,1081.41,3,4,4,344,Others
16779,2,721,22638.52,5,5,5,555,Champions
16780,43,39,180.36,3,3,1,331,Others
16781,8,39,623.0,5,3,3,533,Loyal Customers
16782,1,1693,8158.51,5,5,5,555,Champions
16783,72,25,391.95,2,2,2,222,At Risk
16784,12,157,788.9300000000001,5,5,3,553,Loyal Customers
16785,45,35,533.78,3,3,3,333,Others
16786,29,1,51.84,4,1,1,411,Potential Loyalists
16787,33,114,1035.43,4,4,4,444,Champions
16788,40,340,1352.82,3,5,4,354,Others
16791,19,378,2316.91,4,5,5,455,Champions
16792,19,90,513.08,4,4,3,443,Loyal Customers
16794,16,233,868.1999999999999,4,5,3,453,Loyal Customers
16795,1,342,2077.5099999999998,5,5,4,554,Champions
16797,29,407,1827.77,4,5,4,454,Champions
16798,190,173,848.71,1,5,3,153,Others
16799,68,106,495.98,3,4,2,342,Others
16802,315,53,582.61,1,3,3,133,Others
16805,213,153,636.65,1,5,3,153,Others
16807,106,75,1002.29,2,4,4,244,Others
16809,68,110,812.74,3,4,3,343,Others
16810,56,19,532.5,3,2,3,323,Others
16812,14,100,1912.65,5,4,4,544,Champions
16814,5,480,5990.610000000001,5,5,5,555,Champions
16815,89,74,410.97,2,4,2,242,Others
16817,4,65,1200.15,5,4,4,544,Champions
16819,101,17,182.59,2,2,1,221,At Risk
16821,17,7,113.35,4,1,1,411,Potential Loyalists
16822,322,11,181.39,1,1,1,111,At Risk
16823,23,137,1901.71,4,5,4,454,Champions
16824,29,13,225.6,4,1,1,411,Potential Loyalists
16825,14,36,1051.71,5,3,4,534,Loyal Customers
16827,29,12,392.13,4,1,2,412,Potential Loyalists
16829,24,16,316.1,4,2,2,422,Potential Loyalists
16830,78,52,881.59,2,3,3,233,Others
16831,200,6,91.8,1,1,1,111,At Risk
16832,64,9,218.46,3,1,1,311,Others
16833,75,45,1302.51,2,3,4,234,Others
16834,310,24,485.5,1,2,2,122,At Risk
16835,9,77,1357.56,5,4,4,544,Champions
16836,42,31,530.5,3,2,3,323,Others
16838,166,34,570.76,2,3,3,233,Others
16839,5,89,5716.14,5,4,5,545,Champions
16840,239,9,139.85,1,1,1,111,At Risk
16841,64,103,2136.2400000000002,3,4,4,344,Others
16843,58,218,9374.86,3,5,5,355,Others
16844,198,32,614.34,1,3,3,133,Others
16845,254,20,253.88,1,2,2,122,At Risk
16846,213,36,628.09,1,3,3,133,Others
16847,254,25,421.45,1,2,2,122,At Risk
16848,12,71,1130.2,5,4,4,544,Champions
16854,53,75,1408.96,3,4,4,344,Others
16856,53,17,323.09000000000003,3,2,2,322,Others
16857,78,11,352.8,2,1,2,212,At Risk
16858,4,126,4292.59,5,4,5,545,Champions
16859,52,58,1184.6,3,3,4,334,Others
16860,88,43,1610.62,2,3,4,234,Others
16861,26,43,772.83,4,3,3,433,Loyal Customers
16862,183,35,662.33,1,3,3,133,Others
16863,2,30,495.72,5,2,2,522,Potential Loyalists
16864,70,17,409.25,3,2,2,322,Others
16865,37,16,130.95,3,2,1,321,Others
16867,325,6,76.74000000000001,1,1,1,111,At Risk
16868,30,54,393.39,4,3,2,432,Loyal Customers
16870,105,28,450.16,2,2,2,222,At Risk
16872,63,11,533.11,3,1,3,313,Others
16873,65,233,7493.77,3,5,5,355,Others
16874,15,34,217.74,5,3,1,531,Loyal Customers
16875,73,118,2139.0,2,4,4,244,Others
16876,39,32,136.01,3,3,1,331,Others
16880,129,9,321.78000000000003,2,1,2,212,At Risk
16883,7,250,2119.86,5,5,4,554,Champions
16884,192,49,644.08,1,3,3,133,Others
16885,21,41,239.23,4,3,1,431,Loyal Customers
16886,92,8,134.0,2,1,1,211,At Risk
16887,36,65,465.84000000000003,4,4,2,442,Loyal Customers
16888,36,54,437.15,4,3,2,432,Loyal Customers
16889,33,83,952.23,4,4,3,443,Loyal Customers
16890,112,19,285.41,2,2,2,222,At Risk
16891,7,313,1247.1200000000001,5,5,4,554,Champions
16892,190,40,236.56,1,3,1,131,Others
16893,2,90,255.84,5,4,2,542,Loyal Customers
16894,138,191,1324.06,2,5,4,254,Others
16895,74,102,902.28,2,4,3,243,Others
16896,191,18,103.95,1,2,1,121,At Risk
16898,4,131,507.56,5,5,3,553,Loyal Customers
16899,14,54,439.46000000000004,5,3,2,532,Loyal Customers
16901,365,23,204.26,1,2,1,121,At Risk
16903,16,130,689.04,4,5,3,453,Loyal Customers
16904,3,272,1378.1,5,5,4,554,Champions
16905,7,134,1931.72,5,5,4,554,Champions
16906,64,132,869.03,3,5,3,353,Others
16907,1,104,726.25,5,4,3,543,Loyal Customers
16908,358,20,252.59,1,2,1,121,At Risk
16911,271,35,255.25,1,3,2,132,Others
16912,57,72,1904.93,3,4,4,344,Others
16913,287,10,310.47,1,1,2,112,At Risk
16915,22,17,921.5,4,2,3,423,Potential Loyalists
16916,8,121,547.14,5,4,3,543,Loyal Customers
16917,268,42,1466.31,1,3,4,134,Others
16918,58,329,2144.47,3,5,4,354,Others
16919,4,313,2529.46,5,5,5,555,Champions
16920,47,23,355.45,3,2,2,322,Others
16921,78,35,276.88,2,3,2,232,Others
16922,208,122,611.08,1,4,3,143,Others
16923,11,460,6130.75,5,5,5,555,Champions
16925,176,18,125.65,2,2,1,221,At Risk
16926,7,100,1191.1,5,4,4,544,Champions
16928,9,126,1265.63,5,4,4,544,Champions
16931,5,103,629.4,5,4,3,543,Loyal Customers
16932,59,91,278.77,3,4,2,342,Others
16933,25,246,2618.02,4,5,5,455,Champions
16934,19,81,1160.06,4,4,4,444,Champions
16935,17,73,535.1,4,4,3,443,Loyal Customers
16936,21,84,288.49,4,4,2,442,Loyal Customers
16937,135,51,202.1,2,3,1,231,Others
16938,17,595,4306.8,4,5,5,455,Champions
16939,124,44,449.0,2,3,2,232,Others
16940,86,324,3377.78,2,5,5,255,Others
16941,247,2,33.0,1,1,1,111,At Risk
16943,175,2,482.76,2,1,2,212,At Risk
16944,245,7,101.36,1,1,1,111,At Risk
16945,29,225,4202.66,4,5,5,455,Champions
16946,19,75,1222.04,4,4,4,444,Champions
16947,98,32,548.73,2,3,3,233,Others
16948,65,24,433.75,3,2,2,322,Others
16950,3,108,2605.81,5,4,5,545,Champions
16952,77,72,631.17,2,4,3,243,Others
16954,15,152,3996.7999999999997,5,5,5,555,Champions
16955,4,32,790.74,5,3,3,533,Loyal Customers
16958,71,74,809.44,3,4,3,343,Others
16960,26,369,1536.3799999999999,4,5,4,454,Champions
16961,24,38,560.39,4,3,3,433,Loyal Customers
16962,45,15,251.04,3,2,1,321,Others
16964,369,6,207.85,1,1,1,111,At Risk
16970,262,2,71.4,1,1,1,111,At Risk
16972,18,88,786.25,4,4,3,443,Loyal Customers
16973,22,6,127.0,4,1,1,411,Potential Loyalists
16974,158,8,365.5,2,1,2,212,At Risk
16975,59,45,926.12,3,3,3,333,Others
16977,31,28,496.0,4,2,2,422,Potential Loyalists
16978,302,28,424.55,1,2,2,122,At Risk
16979,19,40,1007.74,4,3,4,434,Loyal Customers
16980,64,25,394.37,3,2,2,322,Others
16983,5,101,1778.97,5,4,4,544,Champions
16984,40,726,6273.45,3,5,5,355,Others
16985,12,123,5459.04,5,4,5,545,Champions
16986,81,171,3015.55,2,5,5,255,Others
16987,12,137,910.85,5,5,3,553,Loyal Customers
16988,15,13,256.55,5,1,2,512,Potential Loyalists
16990,58,1,165.0,3,1,1,311,Others
16991,57,74,1041.21,3,4,4,344,Others
16992,23,192,3862.19,4,5,5,455,Champions
16993,99,28,1950.95,2,2,4,224,At Risk
16996,18,38,666.6500000000001,4,3,3,433,Loyal Customers
16998,80,2,107.0,2,1,1,211,At Risk
17000,32,30,406.3,4,2,2,422,Potential Loyalists
17001,12,106,2651.23,5,4,5,545,Champions
17002,79,35,1077.82,2,3,4,234,Others
17003,38,112,830.16,3,4,3,343,Others
17004,28,26,1012.22,4,2,4,424,Potential Loyalists
17005,106,20,742.36,2,2,3,223,At Risk
17006,28,86,854.54,4,4,3,443,Loyal Customers
17007,73,15,230.17000000000002,2,2,1,221,At Risk
17008,65,1,81.36,3,1,1,311,Others
17009,187,11,242.06,1,1,1,111,At Risk
17011,283,13,400.8,1,1,2,112,At Risk
17012,361,42,384.16,1,3,2,132,Others
17016,212,41,552.4,1,3,3,133,Others
17017,1,172,5416.35,5,5,5,555,Champions
17018,23,21,1367.6,4,2,4,424,Potential Loyalists
17019,4,479,2739.59,5,5,5,555,Champions
17020,178,69,935.62,1,4,3,143,Others
17021,78,48,1182.22,2,3,4,234,Others
17022,68,9,189.0,3,1,1,311,Others
17023,53,49,800.1800000000001,3,3,3,333,Others
17025,9,33,1152.8700000000001,5,3,4,534,Loyal Customers
17026,5,4,54.15,5,1,1,511,Potential Loyalists
17027,82,33,436.82,2,3,2,232,Others
17028,217,95,1593.83,1,4,4,144,Others
17029,18,27,1421.3,4,2,4,424,Potential Loyalists
17031,14,28,2393.5,5,2,5,525,Potential Loyalists
17032,183,239,3004.6,1,5,5,155,Others
17033,33,12,302.65000000000003,4,1,2,412,Potential Loyalists
17034,45,29,538.4,3,2,3,323,Others
17035,227,5,180.06,1,1,1,111,At Risk
17036,19,12,176.9,4,1,1,411,Potential Loyalists
17038,51,41,630.77,3,3,3,333,Others
17039,240,44,1954.99,1,3,4,134,Others
17040,186,1,13.52,1,1,1,111,At Risk
17041,33,59,604.71,4,3,3,433,Loyal Customers
17043,11,103,881.37,5,4,3,543,Loyal Customers
17044,10,143,11013.82,5,5,5,555,Champions
17045,12,31,488.24,5,2,2,522,Potential Loyalists
17046,80,63,1264.05,2,4,4,244,Others
17047,67,77,1188.33,3,4,4,344,Others
17048,73,58,1146.33,2,3,4,234,Others
17049,11,241,4287.5,5,5,5,555,Champions
17050,11,41,1462.95,5,3,4,534,Loyal Customers
17051,82,114,467.25,2,4,2,242,Others
17055,81,30,239.55,2,2,1,221,At Risk
17056,374,8,128.60000000000002,1,1,1,111,At Risk
17057,232,50,294.74,1,3,2,132,Others
17059,5,325,2507.4900000000002,5,5,5,555,Champions
17062,1,94,669.85,5,4,3,543,Loyal Customers
17063,43,127,2177.39,3,5,5,355,Others
17065,273,12,194.7,1,1,1,111,At Risk
17066,362,18,228.34,1,2,1,121,At Risk
17067,360,13,454.54,1,1,2,112,At Risk
17068,4,728,4608.94,5,5,5,555,Champions
17069,9,152,3084.58,5,5,5,555,Champions
17070,46,41,133.18,3,3,1,331,Others
17071,17,72,1372.17,4,4,4,444,Champions
17072,261,22,282.05,1,2,2,122,At Risk
17074,198,4,203.05,1,1,1,111,At Risk
17075,65,123,1407.61,3,4,4,344,Others
17076,28,25,401.67,4,2,2,422,Potential Loyalists
17077,214,1,306.0,1,1,2,112,At Risk
17080,15,25,669.91,5,2,3,523,Potential Loyalists
